Frame Number, Receipt Time
507, 156145555.591500
510, 156145573.256600
512, 156145579.955200
517, 156145605.589200
520, 156145621.912600
522, 156145629.812500
527, 156145655.547200
528, 156145663.819400
531, 156145677.917800
535, 156145695.864200
538, 156145714.339200
543, 156145739.600900
547, 156145756.576300
550, 156145773.012400
553, 156145788.920000
557, 156145805.281600
558, 156145813.157300
564, 156145839.709300
567, 156145856.603700
569, 156145864.610600
573, 156145888.559000
577, 156145906.423500
0, 156145913.686700
5, 156145938.580600
9, 156145956.376000
12, 156145972.834800
15, 156145989.474700
19, 156146005.389700
22, 156146022.930300
26, 156146039.748600
29, 156146056.300700
32, 156146071.645500
35, 156146089.429700
39, 156146106.706600
42, 156146123.259400
44, 156146132.504900
49, 156146155.447700
52, 156146173.185100
55, 156146188.973100
59, 156146206.560800
62, 156146223.251800
64, 156146231.191600
69, 156146256.636400
72, 156146273.064100
74, 156146279.620000
79, 156146306.466100
82, 156146323.200100
83, 156146329.514100
89, 156146355.669600
92, 156146372.983700
93, 156146379.331000
99, 156146405.255400
102, 156146421.950000
104, 156146431.285600
107, 156146444.708900
112, 156146472.999900
116, 156146489.994500
119, 156146505.306800
122, 156146523.157600
124, 156146531.188800
127, 156146546.067700
132, 156146571.882100
135, 156146588.487000
139, 156146606.387100
142, 156146623.416800
144, 156146631.204400
149, 156146656.612600
152, 156146673.770100
154, 156146681.262800
159, 156146707.000500
162, 156146723.269300
164, 156146729.632200
169, 156146755.353500
172, 156146771.787100
173, 156146780.242000
179, 156146806.701600
182, 156146823.236000
185, 156146838.555800
189, 156146855.225800
190, 156146863.264500
193, 156146878.977700
199, 156146906.350600
202, 156146923.632300
206, 156146940.965700
209, 156146957.434400
212, 156146972.931200
216, 156146989.862300
219, 156147005.259200
222, 156147022.798100
225, 156147038.417300
229, 156147056.350600
232, 156147071.674100
236, 156147089.975500
239, 156147106.570900
242, 156147123.319800
244, 156147131.073100
249, 156147156.672900
252, 156147173.330000
254, 156147181.448300
259, 156147205.234100
262, 156147223.238700
264, 156147230.626400
267, 156147244.714700
272, 156147272.837200
276, 156147289.962300
277, 156147297.829300
280, 156147311.226700
283, 156147328.914100
287, 156147346.756500
290, 156147363.039700
296, 156147389.747400
299, 156147406.565900
302, 156147423.187300
303, 156147429.430600
309, 156147456.556300
313, 156147477.246600
315, 156147485.202300
319, 156147505.206200
322, 156147523.345900
324, 156147531.327500
329, 156147555.248800
332, 156147573.148400
334, 156147581.844900
339, 156147605.436500
340, 156147613.555700
343, 156147628.967000
346, 156147640.704700
352, 156147671.623400
354, 156147680.436800
356, 156147694.301300
360, 156147712.427800
363, 156147729.040000
367, 156147745.812000
372, 156147771.923100
375, 156147789.742400
379, 156147805.242400
382, 156147821.740000
385, 156147839.472800
389, 156147856.648800
390, 156147864.388100
395, 156147888.683800
399, 156147906.559300
400, 156147916.141500
406, 156147940.282700
409, 156147956.377700
412, 156147972.766800
415, 156147989.347900
419, 156148005.280900
422, 156148022.617200
425, 156148038.224000
429, 156148056.701000
432, 156148074.963800
435, 156148089.056000
439, 156148106.602300
442, 156148122.871400
446, 156148139.922200
447, 156148147.476600
452, 156148173.182700
457, 156148195.930400
459, 156148206.300400
462, 156148223.048600
464, 156148230.449900
469, 156148257.917400
472, 156148274.025300
474, 156148280.814000
479, 156148305.137600
482, 156148322.980100
484, 156148330.424500
489, 156148355.438800
492, 156148371.692500
494, 156148379.940800
499, 156148406.506800
502, 156148422.973100
503, 156148429.297500
507, 156148446.105200
510, 156148462.571500
513, 156148479.063300
517, 156148495.995900
519, 156148507.647400
525, 156148538.280400
529, 156148555.195600
530, 156148563.089000
533, 156148577.518800
