Frame Number, Receipt Time
3, 26376377.432600
7, 26376397.367700
8, 26376417.645500
13, 26376436.502500
19, 26376456.656600
23, 26376476.647500
27, 26376496.699100
Frame Number, Receipt Time
34, 26376537.971900
40, 26376558.080900
42, 26376576.517900
48, 26376601.227100
50, 26376618.007100
53, 26376636.401000
57, 26376658.189200
64, 26376677.985800
67, 26376698.240000
70, 26376716.522100
73, 26376736.854100
76, 26376756.445500
83, 26376776.359100
86, 26376796.683400
89, 26376817.582900
95, 26376836.468800
99, 26376858.224400
102, 26376878.089800
105, 26376898.383900
112, 26376917.899000
116, 26376940.288600
122, 26376967.722300
123, 26376976.447700
126, 26376996.704400
130, 26377017.431100
133, 26377038.165800
140, 26377058.123200
145, 26377084.021200
147, 26377098.080400
150, 26377118.325600
153, 26377137.165000
156, 26377157.169200
162, 26377177.138600
165, 26377197.316100
170, 26377217.249300
173, 26377237.468600
178, 26377257.539700
182, 26377278.237100
188, 26377301.151500
190, 26377317.189300
193, 26377337.374400
198, 26377358.315000
202, 26377378.230700
206, 26377398.051700
212, 26377418.338800
215, 26377437.385500
219, 26377457.272500
223, 26377477.480800
228, 26377500.962700
230, 26377517.502600
232, 26377537.312300
236, 26377557.811500
244, 26377577.519800
245, 26377597.928200
250, 26377618.155300
255, 26377636.390800
257, 26377656.441900
264, 26377678.058000
267, 26377696.367600
270, 26377716.503100
275, 26377736.886200
279, 26377757.453700
286, 26377789.801800
288, 26377800.966200
290, 26377817.370000
292, 26377837.542900
296, 26377857.997900
304, 26377878.425700
308, 26377900.933100
312, 26377918.542300
315, 26377936.864100
319, 26377957.358800
322, 26377977.393100
327, 26377997.378300
330, 26378017.504600
335, 26378037.848800
338, 26378057.920900
342, 26378077.440100
345, 26378097.398700
349, 26378117.190200
353, 26378137.505600
357, 26378157.340400
362, 26378177.433400
365, 26378197.469200
368, 26378217.498800
375, 26378237.536900
378, 26378257.540300
382, 26378277.306000
386, 26378297.372400
392, 26378317.819300
395, 26378338.226200
398, 26378356.514100
406, 26378389.364400
408, 26378400.095600
410, 26378416.643600
415, 26378437.314800
420, 26378458.065700
425, 26378484.156600
428, 26378500.552800
432, 26378517.976800
434, 26378537.931400
438, 26378558.095200
442, 26378578.217100
447, 26378598.278700
450, 26378618.195000
453, 26378636.799000
456, 26378656.566200
463, 26378677.070600
469, 26378701.961700
472, 26378718.335700
478, 26378750.872700
482, 26378767.437700
485, 26378784.399700
488, 26378800.798800
490, 26378817.306000
495, 26378838.123100
498, 26378858.230600
502, 26378877.040600
505, 26378897.242000
510, 26378917.615400
514, 26378937.791000
518, 26378958.287300
523, 26378978.187500
527, 26378998.420500
532, 26379017.417500
535, 26379037.118200
538, 26379057.860300
543, 26379078.130500
546, 26379098.085900
552, 26379117.468200
555, 26379137.290500
558, 26379157.101800
565, 26379184.026100
568, 26379200.524100
570, 26379217.347500
575, 26379237.611700
0, 26379256.422200
7, 26379284.110300
9, 26379296.598500
11, 26379316.783800
17, 26379336.576000
21, 26379356.929500
28, 26379389.652000
30, 26379398.622400
34, 26379418.811500
37, 26379438.216600
42, 26379460.503600
47, 26379484.559300
49, 26379497.244000
50, 26379517.368900
54, 26379537.202200
59, 26379557.123500
65, 26379577.287800
68, 26379598.223600
72, 26379616.934100
75, 26379637.509800
82, 26379658.364800
87, 26379685.868000
89, 26379696.437100
94, 26379718.328000
98, 26379740.785600
104, 26379767.361800
107, 26379783.849500
110, 26379800.594900
114, 26379817.434400
117, 26379837.501300
120, 26379856.627600
124, 26379877.171800
128, 26379897.382200
134, 26379917.959200
137, 26379937.827400
144, 26379967.281400
147, 26379984.020300
149, 26379996.696400
155, 26380023.125600
158, 26380042.042100
164, 26380067.452900
167, 26380084.434300
170, 26380100.686600
172, 26380117.922700
175, 26380136.580000
180, 26380156.726400
185, 26380176.970900
189, 26380198.050800
192, 26380216.586900
195, 26380237.415900
202, 26380258.005200
205, 26380277.050500
211, 26380302.223200
214, 26380317.821700
218, 26380340.831700
225, 26380373.053700
226, 26380380.585600
228, 26380397.110900
231, 26380417.166100
235, 26380436.663500
241, 26380457.230700
245, 26380477.989800
250, 26380500.893900
252, 26380517.223100
Frame Number, Receipt Time
260, 26380557.830200
265, 26380578.118700
268, 26380596.720200
272, 26380616.956200
275, 26380637.561400
282, 26380657.985400
285, 26380676.508500
288, 26380696.776400
294, 26380719.168300
297, 26380737.513100
304, 26380767.389000
307, 26380784.504200
309, 26380796.803200
312, 26380816.787600
317, 26380836.397500
320, 26380857.452000
324, 26380877.065500
327, 26380896.501100
330, 26380916.840200
337, 26380936.612400
341, 26380957.691000
344, 26380977.619200
347, 26380997.191900
350, 26381016.890600
357, 26381036.567700
360, 26381057.326900
362, 26381077.334000
367, 26381097.032000
372, 26381117.028400
377, 26381137.220000
385, 26381173.370500
387, 26381183.717400
389, 26381197.647800
390, 26381218.006300
396, 26381237.696700
400, 26381257.708600
404, 26381277.282400
407, 26381296.656200
410, 26381316.490100
417, 26381336.543400
420, 26381358.135400
425, 26381377.786300
432, 26381406.280300
433, 26381417.253200
435, 26381437.069900
438, 26381457.439000
444, 26381477.125800
448, 26381496.590300
452, 26381518.145400
455, 26381537.898600
462, 26381557.958300
465, 26381577.690400
471, 26381602.177600
472, 26381618.308300
475, 26381638.057900
480, 26381657.668900
485, 26381677.527600
490, 26381701.190100
494, 26381718.752600
497, 26381736.733700
502, 26381758.240600
508, 26381790.179700
510, 26381799.249300
512, 26381817.052600
515, 26381836.756200
519, 26381856.346000
524, 26381877.941200
528, 26381897.270100
534, 26381917.924400
537, 26381937.936300
542, 26381957.723200
548, 26381990.016100
551, 26382002.745100
552, 26382016.897100
555, 26382036.676800
560, 26382056.589800
564, 26382077.877600
567, 26382097.432200
570, 26382116.958500
577, 26382136.514800
2, 26382157.790300
6, 26382177.263000
9, 26382196.896500
14, 26382216.373800
17, 26382236.447100
24, 26382258.221100
27, 26382278.077200
30, 26382297.802700
34, 26382317.556200
39, 26382337.489500
43, 26382357.103500
46, 26382376.517100
50, 26382398.152900
54, 26382417.814500
59, 26382438.127600
64, 26382460.395100
67, 26382477.964500
71, 26382497.235200
76, 26382517.281000
77, 26382537.480700
80, 26382557.339300
86, 26382576.860000
88, 26382596.965700
95, 26382616.732400
96, 26382636.666400
101, 26382657.329100
107, 26382678.126800
110, 26382696.692400
114, 26382717.311400
119, 26382737.812500
121, 26382757.039400
126, 26382777.164200
129, 26382798.039000
134, 26382816.459500
139, 26382836.516900
142, 26382857.040000
146, 26382877.263700
151, 26382897.130100
154, 26382917.575300
159, 26382937.251100
162, 26382957.547800
169, 26382984.197600
171, 26382996.442200
173, 26383018.180700
177, 26383037.936100
182, 26383058.188200
186, 26383077.302000
192, 26383100.788000
196, 26383117.909000
197, 26383138.080500
200, 26383156.365000
207, 26383177.983800
212, 26383200.748200
216, 26383217.392400
218, 26383238.179100
222, 26383256.472000
226, 26383276.680200
232, 26383300.700200
234, 26383316.751000
236, 26383337.109600
242, 26383356.853600
246, 26383376.503600
254, 26383407.397200
255, 26383417.792300
258, 26383438.072700
262, 26383457.760600
264, 26383476.457900
269, 26383496.564400
274, 26383516.789900
279, 26383536.501300
281, 26383556.660600
287, 26383576.545000
292, 26383600.962600
296, 26383619.157900
300, 26383637.317800
304, 26383657.335600
307, 26383677.833100
310, 26383697.959200
314, 26383717.556000
317, 26383737.275300
323, 26383757.227300
327, 26383777.016300
329, 26383796.649500
336, 26383818.144800
339, 26383836.464800
346, 26383867.439100
349, 26383883.887300
351, 26383898.067300
356, 26383918.139000
362, 26383951.005600
364, 26383958.660800
366, 26383976.956800
369, 26383996.588200
376, 26384017.507000
377, 26384037.292500
380, 26384056.644300
387, 26384077.052700
389, 26384096.467900
396, 26384118.085900
399, 26384137.310000
406, 26384167.689900
407, 26384177.876500
409, 26384197.447100
416, 26384217.551300
419, 26384237.211100
422, 26384256.712100
427, 26384276.800100
430, 26384296.732000
434, 26384316.752900
437, 26384336.553000
444, 26384358.315300
449, 26384386.251600
451, 26384398.158700
456, 26384418.178200
460, 26384440.707900
466, 26384467.516600
468, 26384478.188100
471, 26384498.063800
476, 26384517.958000
477, 26384537.473900
Frame Number, Receipt Time
486, 26384576.579400
491, 26384596.343200
494, 26384618.130300
499, 26384638.028000
503, 26384657.947500
506, 26384678.040400
510, 26384698.180200
514, 26384718.033500
517, 26384737.571100
520, 26384757.495200
524, 26384777.056800
531, 26384796.998000
533, 26384816.526900
537, 26384838.034200
542, 26384858.277500
546, 26384878.360700
549, 26384898.092400
556, 26384917.918600
559, 26384937.630500
562, 26384957.439600
566, 26384977.234600
569, 26384997.270200
572, 26385017.389700
1, 26385038.170000
4, 26385056.599800
8, 26385077.100900
14, 26385100.777500
18, 26385117.179100
21, 26385137.008300
24, 26385156.894400
30, 26385177.460800
34, 26385200.565300
38, 26385217.307700
39, 26385237.110400
44, 26385256.918600
48, 26385276.782000
52, 26385298.634500
54, 26385316.996500
61, 26385337.715300
64, 26385356.433200
68, 26385376.388400
71, 26385396.484000
74, 26385416.423300
81, 26385436.926100
84, 26385456.815800
88, 26385476.737700
94, 26385500.481200
98, 26385517.601400
101, 26385537.462700
106, 26385558.421700
112, 26385590.171600
114, 26385598.877400
118, 26385618.204700
123, 26385641.843500
128, 26385669.087100
130, 26385678.129200
131, 26385697.563200
136, 26385718.398600
141, 26385737.177900
143, 26385758.290700
148, 26385778.132100
151, 26385796.648200
154, 26385817.467200
161, 26385837.192600
163, 26385857.962900
169, 26385878.248100
175, 26385902.070900
177, 26385916.734400
178, 26385936.977900
184, 26385956.815100
189, 26385976.988100
191, 26385997.671700
196, 26386018.081100
201, 26386036.540000
205, 26386056.380700
211, 26386084.469600
213, 26386097.185100
214, 26386117.019200
221, 26386136.945100
224, 26386157.349400
228, 26386176.861700
232, 26386197.693600
238, 26386217.964800
241, 26386238.116300
244, 26386258.073100
249, 26386278.125800
251, 26386298.386200
258, 26386317.434200
261, 26386338.026300
266, 26386357.900100
271, 26386383.870600
274, 26386400.875100
276, 26386417.196700
279, 26386437.448300
284, 26386457.813400
290, 26386478.016100
292, 26386497.992800
296, 26386517.971500
301, 26386536.366800
304, 26386558.129600
312, 26386589.562800
314, 26386598.395900
319, 26386625.278600
321, 26386638.145900
326, 26386658.127300
328, 26386678.037200
333, 26386696.818600
336, 26386717.174400
341, 26386737.789200
343, 26386757.809600
350, 26386778.012900
352, 26386798.144700
358, 26386818.046500
361, 26386836.343500
364, 26386856.746900
369, 26386876.762200
374, 26386901.027400
376, 26386916.735600
378, 26386937.438800
384, 26386957.848000
388, 26386978.025300
396, 26387006.665700
398, 26387018.258700
401, 26387038.250000
408, 26387067.528800
411, 26387083.805400
412, 26387097.069600
416, 26387117.116100
421, 26387136.666300
425, 26387156.580400
428, 26387176.384400
432, 26387196.642000
436, 26387216.794700
441, 26387237.205200
443, 26387257.322600
448, 26387277.382500
453, 26387298.345200
455, 26387317.234900
461, 26387337.349800
465, 26387358.068000
471, 26387384.213900
474, 26387399.030700
476, 26387417.118200
478, 26387438.293500
486, 26387457.962200
489, 26387478.076600
491, 26387498.518300
497, 26387516.507400
499, 26387538.061700
504, 26387556.858500
509, 26387577.073700
512, 26387596.347700
518, 26387617.253400
520, 26387637.339500
525, 26387657.862700
529, 26387677.786700
533, 26387696.676100
536, 26387717.128300
539, 26387737.013800
546, 26387757.830700
551, 26387785.244600
553, 26387797.659800
555, 26387817.843700
559, 26387837.386400
564, 26387857.165500
568, 26387877.404100
574, 26387900.415200
0, 26387917.937900
3, 26387936.341500
6, 26387956.922800
14, 26387989.813200
16, 26388000.448100
18, 26388017.214900
24, 26388039.869400
28, 26388057.036100
31, 26388076.976400
36, 26388100.886600
38, 26388118.393300
41, 26388136.929400
46, 26388158.300800
50, 26388177.512500
55, 26388196.430800
60, 26388217.431300
62, 26388237.188000
64, 26388256.847400
68, 26388276.936500
75, 26388297.699900
77, 26388317.598500
83, 26388337.303800
86, 26388357.702400
90, 26388377.979800
96, 26388400.711800
100, 26388417.541100
102, 26388438.136600
104, 26388458.194500
110, 26388478.149300
115, 26388496.455200
120, 26388517.895700
122, 26388538.176800
125, 26388557.796700
Frame Number, Receipt Time
133, 26388596.623300
136, 26388617.196500
143, 26388638.504300
147, 26388658.106700
150, 26388676.464500
154, 26388697.054200
158, 26388716.587400
161, 26388736.692700
168, 26388757.144800
173, 26388785.314600
175, 26388797.924100
178, 26388818.145200
183, 26388837.709900
186, 26388857.810600
190, 26388878.029500
193, 26388897.908100
200, 26388917.956800
203, 26388937.942400
206, 26388957.961400
211, 26388977.468500
216, 26389001.196600
218, 26389018.038700
220, 26389037.855700
224, 26389057.741500
232, 26389077.590600
233, 26389097.774500
240, 26389118.195900
243, 26389136.478400
248, 26389157.205400
254, 26389189.153300
256, 26389197.986800
260, 26389218.018200
265, 26389241.434300
268, 26389257.963600
270, 26389278.059300
